clean_text,label
what a waste of money barbie has sunk to new lows this is the worst cd rom game i have ever seen my year old daughter longed for this game all christmas season and she is bored out of her mind with it after one hour it is slow skippy etc running on a new computer don t waste your money like we did skip right over this dud,0
spellbound this was my first patricia cornwell novel and i must say i was blown away i never thought i d warm up to a modern mystery writer the way i did with agatha christie and dorothy l sayers but ms cornwell has displaced them both in my heart c e was by far the most fascinating book i ve ever read i sat up until the wee hours of the morning reading this wonderful novel devouring every word as i couldn t go to bed until i had finished it the only disappointment was the ending the killer came out of the blue and there were too many loose ends the story and characters were first rate and i intend to read all her other books it s been a long time since i found an author i would be willing to pay hardcover prices to read,1
strangely wonderful if you ve seen that strange and wonderful movie the triplets of belleville then you should order the soundtrack if the triplet s song plays over and over in your head then you need the cd because not only is it there three times twice in french and once in english but the french mafia s theme shows you those horrid clones perfectly if you ve ever wanted a recording of music by a vacuum cleaner a newspaper a bicycle wheel and a refrigerator this is the cd for you,1
halo the book what a good idea when i first played the game halo i loved it the gameplay was great music was beutifully done and supprisingly the story was expertly told so when a halo book came out i jumped on it to see the back round of the story and behold it turned out great but its no literary master piece to compare it its like reading a tom clancy novel the author seems to have a technical name for just about every piece of equipment so to round this review up if you like halo pick up the boxs set but be warned the series is written by two author and you may feel a chnge of writting inbetween the books but its still all good,1
back to basics sometimes back to basics is the clearest path towards understanding current realities it is amazing to me that a book written in is still so fundamentally relevant,1
excellent history of the development of wicca and modern paganism i loved this book as a neopagan it gave me insight into how much of wicca and in turn neopaganism developed i realize it does only focus on wicca itself and that there were several other movements contributing to the rise of neopaganism but the book s title states the topic so no reader should be expecting much else on the flip side because they helped contribute freemasons aleister crowley and others are covered even though they themselves were not wiccan overall excellent book well written and a must read for any and all people even interested in neopaganism wicca or modern witchcraft,1
boogie woogie needed a title cover although the music of this cd was just what i needed to teach a lesson on early jazz and it s influence on the artist mondrian i was disappointed that it did not have the cover sheet shown or any information about the artists the cd package was broken other than that it was fun to play it as the children in my art class painted their own version of boogie woogie broadway by mondrian art specialist las vegas nevada,1
devoted fan this is the best cd i love all the songs to pick a favorite it changes all the time right now i enjoy i survived you and the way what a great job by mr aiken refresehing to have an entertainer that can actually sing and does not have to use any foul language mr aiken certainly has hit the music world in a way that was much needed i for one have been waiting for a great voice and someone with such great morals is just an added bonus i love that mr aiken is so intrested in helping others i hope he continues his music career at least for now but i also hope he does what he wants to do i await the next concert fortunate to see him already and he was awesome the crowd response to mr aiken is amazing god bless you mr aiken and keep up the awesome music for your devoted fans,1
omg this movie is too wierd to be watched sober i think it deserves the one star maybe even if i was drunk but i was nt oh god how i wish i had been i can t tell you why i kept watching after the first half hour i guess i expected it to become something ummm good quite an unusual film if you watch it please tell me what you thought of it and what you think i missed i don t watch mexican movies ever now i think i know why they make my brain all mushy and then it pours out of my ears and i fall over dead and brainless omg and the last minutes i could have slit my wrists it was that bad sorry have i said too much,0
a must read for whoever enjoys zany stories and good laughs terry pratchett continues the discworld tradition in fine fashion with small gods brutha a lowly simple minded novitiate of a mighty religious empire has just met his god face to face actually heel to face because the mighty god om is really a not so mighty tortoise who is out to reclaim his empire with brutha s help,1
excellent product this is an awesome product it charges super fast i dont know what the other reviewer is talking about i can get charges out of this even when i use my extended ippod battery this is one product every person with an ipod should have,1
sacreligious i agree with the disappointing review and would add that the resolution of the mystery could have and should have been without the author s own agenda to suggest that the blessed mother would actually call for murder suicide abortion homosexuality and promiscuity in the priesthood is appalling i would not reccomend this book to anyone and as i am a full time employee of a county library in an upscale community i will tell our patrons to pass on this novel,0
a must read for all parents of children k if you are assuming that your child s school is doing a fine job of educating your child or that your child s education is similar to the one you received you must read bennett s book he carefully explains what to look for at your child s school and what your child should be learning and probably isn t learning i recommend this book to all parents of k children especially those in the public schools,1
no durability at all the launch tower does not stay connected to the launch pad but for a minute or two i am glad that i bought this at discount and feel bad for the folks who paid full price my little guy has been begging for this toy for months and he is frustrated with it i will most likely return this and purchase the t tower which is a bit less expensive,0
convenient and works great for me this works for me i have a cup mr coffee that fits perfectly on this unit i can reheat the coffee when i am ready for the second cup i did notice that i needed to use a cup that made good contact with the heating part i use a small heavy duty china cup rather than a ceramic mug and it heats up nicely i feel spoiled and will likely be buying another one,1
dean and jerry on a low budget the slow paced at war with the army was dean martin and jerry lewis first starring feature a bargain basement military farce that separates the team for much of its footage some nice moments the going my way parody remains priceless but not enough to justify the endless minute length one of the comedy duo s weakest efforts,0
fascinating look into economics still seen as legendary this fascinating look into the world of developing and growing economies emphasises the lcd s inverted u shaped curve of economic growth although written in this work is seen as the seminal study in the field of developmental economics and was the key factor in securing w arthur lewis s knighthood in and nobel prize for economics in,1
cute but flimsy we ordered these as part of a halloween costume it is very very flimsy and is literally falling apart after only a few minutes out of the box while it is light and safe as per another reviewer s comment kids will want to mimic sword fighting with these they seem to break just by lightly swinging them around,0
not half hot enough doesn t keep coffee hot enough could be used only as a candle warmer don t buy it unless you like lukewarm coffee ugh,0
this cd just plainly rox this cd is the bomb get it it s much more organized than the first garbage is unique compared to other bands i love this cd it is my life help i m a shirley manson wannabe i love you garbage i m telling you guys if you don t get this you are missing out on soooo much get it,1
a complete misrepresentation of the classic trio the packaging is beautiful any fan of the three stooges would love it except for the fact that the majority of this material on this dvd set isn t the classic three stooges we grew up to love it is very misleading anyone defending the integrity of this release should be considered an employee of madacy entertainment,0
works it was a bit confusing to assemble had to redo a few times before i got the right rods with the right utensils in the end you get what you paid for bottom of the line product for cheap,0
terrible positives christian bale is the best batman to date morgan freeman is in itnegatives the movie is from start to finish horrible no plot once again they throw in a couple of bat villains in poor undeveloped fashion katie holmes is fuggly morgan freeman is too smart to be in movies like this you have to pay at this point to see this movie wait until it graces the rarefied air of hbo and you ll thank me because you can change the channel to underwaterbasketweavingweaveoff or just go to sleep in your la z boy anything is better than this snooze fest seriously though i can t believe how bad this movie was,0
big band music bought this for my dad as a birthday gift and sent it to him he has not received it yet but i an sure he will love it,1
disappointing the music plays just fine but the on screen picture is horrible the picture is blurry and it looks like graphics form the s,0
real good had never heard of the guy got it at a bookstore because it had pages i needed a lot to read and because it was written by an old guy well he s old now at least well wrinkled but kind looking so far i m about a third of the way through it but like everyone else has said this book is great some writers get lazy and write the same story over and over not this guy every character every situation is unique for people who like movies read the one about istafan and compare it to lost in translation the story about the swingers party is indescribably great also just in the way he describes a man kissing a woman s hair or them barely dancing at all,1
brain based learning this is a text book i ordered for my classes for teacher certification this book is very easy to read and i am really enjoying it it presents info and then at the end of a section recaptures the essence of the reading for you i would suggest it for any teaching class i am learning so much from this book i have been buying all my text books from amazon because they are so much cheaper and sometimes i can get free shipping so far there has not been a book that i could not find here at amazon,1
works fine i plugged this unit in last night and to my amazement picked around channels i had to run to radioshack and switch the wimpy data cable it comes with i bought an rg quad shielded cable ideal for hd signals after i swapped the cable the picture improved instantly add another for the cable i use the antenna in my house and i live miles from the city center i am using the rca atsc as my receiver,1
no sacd don t bother buying with this one this us release was supposed to be like the uk release and include a hybrid sacd super audio compact disc as well as the dvd it does not the sacd has been replaced by a regular cd extremely disappointing i ll be purchasing the uk release instead according to mute s head of catalogue david rowntree mute commissioned simon heyworth s super audio mastering facility to perform the critical re mastering work for this album quote the sa cd versions take the sound to another level the next best thing to being there if you don t have an sa cd player dts is the next best thing he doesn t even mention the khz pcm audio of the cd version which evidently most of you are listening to a digital audio technology which is now years old by the way hey maybe they will issue the us release on track cartridge too,0
not for everyone i will not critize this book too heavily as apparently it is a classic and many people find it delightful however i found the book extremely hard to follow and without any identifyable plot line yes it is interesting to see how a city can develop over years of time but all the characters kept dying off and i found myself not being bothered by it as nothing made me connect with them through the book i really just did not find the book enjoyable enough to continue past rds the way in to it,0
doesn t work if you wear glasses you look thru a pin hole to get the sighting but you can t see thru the pinhole if you wear glasses if you take your glasses off then you can see thru but if you re near sighted like me then you won t be able to see very far in the distance to tell what you re sighting,0
surprised she s sri lankan but it s like she s trying to be west indian or something ok it kind of works and she s really pretty but i think she would become even bigger if she marketed herself to bollywood and gave the music the dancehall sound it would give her some nice exposure,0
great read anyone who thinks that becoming addicted to valium can t happen to them should read this book brutally honest it follows barbara gordon a successful award winning documentary film maker through her addiction to valium and her painful struggle to get off this is a great read i won this from goodreads,1
bleh honestly i m shocked that this production has received such high praise i enjoy the book but this ugly drawn out thing bored me to tears this production proves how important it is to adapt a book to the screen rather than pedantically act it out scene by scene word by word the sets are bad the sound is worse and i ve seen better looking costumes at high school productions i enjoyed donald eccles as mr woodhouse fiona walker as mrs elton and debbie bowen as harriet smith but loathed doran godwin as emma emma is supposed to be and beautiful not and weird looking i know that that sounds a bit shallow but movies are a visual medium and poor godwin has a long scrawny chicken neck and is slightly pop eyed she just creeped me out austen fans should probably watch it just so they can say that they watched it but i recommend borrowing it rather than paying money for it,0
dull as dishwater this album has got to be the most boring unimaginative cd of the year all of these five star reviews are very misleading i feel that most of them have been written by obsessed clay fans who feel the need to heap praise on measure of a man simply because it s clay don t be misled i wouldn t recommend buying this record for anyone as christmas gift unless you are trying to make an enemy a better gift idea would be speakerboxxx the love below by outkast or elephant by the white stripes merry un clay christmas,0
right atmosphere for the blues this is a must have cd although fully acoustic this disc offers a lot of bluessatisfaction due to the great sound and ofcourse the great playing of all the musicians involved and also i must mention that monti s singing is very good acoustic playing never gets dull when monti handles and squeezes the strings all tracks sucks,1
if you like vaughn williams this is a must have recording excellent performances led by the conductor most associated with the composer you all know the thomas tallis and the greensleves but rvw was so much more listen to the third symphony a quiet elegy for the generation lost to wwi good stuff,1
you ll be sorrry after months the adapter died i contacted macally about the one year warranty and learned the only way they will issue a refund is if the adapter causes a fire i needed to send the adapter to the manufacturer in california for them to evaluate i would be without a power cord for a week they said the replacement adapter might be refurbished ultimately i went to the apple store and purchased a mac power cord,0
great for my baby son i bought several packages of huggies before and found that there were always some tiny white stuffs coming out from the wet diapers those stuffs might be not harmful for the baby but make me uncomfortable so i moved on to pampers baby dry and it never has this kind of problem the baby dry is soft thin and cheaper than cruiser my son likes it btw the shippeng is very fast,1
ugh why do books such as this keep being required reading in high schools havent there been any authors in more recent time that would provide students more relevancy obviously this appeals to those who are truly literature lovers and that s fantastic but for most kids give them something they ll enjoy reading and maybe they ll learn to love literature more books like this just antagonize and demoralize those who are not naturally literature lovers,0
scratched and skipping i thought it would be fun to bring along some movies set in hawaii on our family trip what a disappointment when we missed half the movie bc the item sent was so substandard,0
great boots for the price i bought these boots because my wal mart boots were not getting the job done these provide excellent support and are very comfortable i bought them size large and they fit perfectly don t get these boots if you are going to be working in the cold a lot they breathe well and are great for cool to hot weather but it does not take long for your feet to get cold on a day that never gets out of the s,1
horrible i have tried rabbit toys in the past and they have all been great so i was very excited to try this product i got it in the mail put batteries in it and it wouldn t turn on i wish i had read the reviews on this more carefully before buying this as i see now that a lot of other people have had this issue i really hope i can return it don t waste your money if you want a rabbit you might as well buy a real good quality one so you don t waste your money like i did,0
save your money as an incurable beatle maniac i looked forward to hearing some of the cuts on this cd big disappointment all of the songs are remakes of the original versions and bad ones at that none of the original peter gordon or billy j kramer versions here to make matters worse the remakes are not even faithful to the originals in some cases not even sticking to the original melody as written but going off on interpretive tangents example i hardly recognized bad to me as done here save your money it s not even worth the curiosity value,0
returned it we purchased this bed for an extra for when the kids come over nice looking but don t let looks deceive you by the morning you won t have any air in your bed,0
fashionable compression stockings after i had a dvt my doctor required me to wear compression stockings i wore ugly white ted hose and yucky thick brown stockings then i found jobst ultrasheer they gave me the compression i needed but looked like regular pantyhose even though my blood clot has been gone for years i still buy these to wear as support stockings because they make my legs feel so nice note i have problems with the rubberized tops rolling down my thigh i tried the jobst adhesive but i hated having my skin pulled all day i bought an inexpensive garter belt and it works fine and helps keep the stockings from rolling,1
gregg braden brings us a valuable book this book by gregg braden is fantastic in the best possible way it is packed with answers that make sense i had originally borrowed the book from my spiritual teacher and i had to remove many sticky notes that i had used to mark important information when i returned it months late i had no choice but to get my own copy i will re read this a number of times and i have returned to select passages many times already thank you gregg for sending this information out into this world,1
mr disappointed if your looking for an art book with more art similar to the cover keith parkinson look elsewhere there is very little sword and magic fantasy contained inside this book was a major let down parkinson s art is maybe the first four to five pages after that the pages would best be used right before a flush,0
car charger for motorola razor oem car charger so it fits well seems to work well too no problems with it so far,1
reviews from gramophone and american record guide review by timothy lovelace american record guide march april this disc is notable for the gorgeous voice of marjorie patterson and the charming songs of the young spohr patterson is an impressive advocate she varies strophes imaginatively her diction is clear and her voice is opulent i recommend this release to all singers looking for neglected gems review by john warrack gramophone february with one of goethe s most famous lyrics mignon s kennst du das land genius was not burning at its brightest with eitherbeethoven schubert or schumann and though the dramatic power of wolf s great song was hardly at spohr s command he did make a fine strong perceptive setting that deserves much wider currency marjorie patterson and daniel sarge perform it with the conviction it deserves they are an excellent lieder duo with the intelligence to sense the expressive weightof each song,1
be ware now what s wrong with be here now in short it s too longnearly every song is two three four minutes longer than it needs to bealso many people may have difficulty relating to the theme of egomania that runs through many of the songsor perhaps it s just that the album lacks balancenot enough variation from the grandios lumbering anthems that make up the majority of the materialthere is nothing as bouncy as she s electric as fast and cheerful as up in the sky or fast and angry bring it on down not enough pace to counterpoint the supersonic style balladry,0
great movie chronicles of narnia prince caspian is a great movie because it was in blu ray and everyone should watch and own it,1
michael s style charm come shining through look out folks when ball is on he s untouchable one of those rare artists who gives it all he s got and then some michaelstarted his career in musical theatre his love of performing is completely honest and it shows choosing stand outs much less highlights is tough but here goes season s of love the winner takes it all can you feel the love tonight lift the wings the lyrics give michael the power that creeps deep within your reasoning for pure enjoyment ball shows his versatility with light tones and tender feelings that make each song his own gotta love it following this entertainer is exciting just the way he handles himself is magic his performance is top notch not many singers today can belt out a tune and keep you spellbound thank you hip o for giving us a front row seat and centre stage total time on tracks universal hip o records,1
not really a lunch box this lunch box was actually too small and too flimsy to be used as such my grandson puts disney miniature cars in it instead once he filled it up the latch would barely stay closed in order to hold the contents basically it s a cheap piece of metal with disney cars painted on it to justify its price,0
biology as ideology the doctrine of dna this book will cause you to think in new ways even if you don t agree with the author lewontin s main point is that despite the fact we think science is an objective discipline its questions topics considered worth researching are in fact biased by the culture in which we live it s an interesting concept to ponder for those interested in philosophy science or the philosophy of science,1
no this toy isnt appropriate for your growing children as they tend to send the wrong messageto children or at least most that children should dress like us bratz no parents shouldn t allow their kids to dress like sluts so don t buy this doll the most ridiculous thing is that these dolls are in their baby stage or atleast so but they dare dress so skankily,0
rude i am the mom of a and year old and i wish i had played with this before christmas morning all the the talk in my house about manors has gone out the window when all this toy does is fart and burp my kids think it is histerical i think i will find a way to exchange it for something else,0
another great book by dale carnegie i loved reading dale carnegie s books since i picked up how to win friends and influence people his writing style is very easy to read and he is always giving examples to make the content as clear as possible that being said the quick and easy way to effective speaking is a great book i personally preferred how to win friends and influence people over this book so if you have not read that book i would recommend reading it first however if you are specifically looking for a book on public speaking dale carnegie is a great author and he has several books about this topic this one is great and i recommend it,1
don t get it don t care almost one half way through this so called mystery i had to put it down perhaps you had to be british to care about whether richard iii killed his nephews there seems to be more engaging historical mysteries and what about the use of research as a device to tell a mystery tale it simply did not work perhaps she could have written a history book instead i didn t get it also i doubt if i will read anything else by tey,0
years later francie taught me about america immigration poverty and how hard it is to be an intelligent woman my mom let me check this book out from the public library in i was years old i ve read it countless times over the yaars and it shaped my career choice i m a history professor and yes i assign this book,1
brits do it better again i tend to purchase dvd s that star actors whom i admire and whose work i enjoy watching bill nighy mcavoy morrissey are but a few of them and do not disappoint this miniseries is loaded with formidable british actors the suspense is electric and the characterizations are crisp and often malevolent which british espionage thrillers do so well i highly recommend this one,1
bad book this is a horrible book please dont read it the story makes no sense and is very very far fetched,0
not as good as his book deep c secrets i believe peter van linden is one of the best authors out there and his book titled deep c secrets is one of my favorite however this book doesn t quite live up to the standard set by his previous books there s a lot to cover in java so i ll cut him some slack some topics are given a topical treatment e g the difference between package protected and private scope was poorly explained on the other hand his explanations on threads are one of the best especially the diagrams in short i believe this book is not for the beginning java programmer more for someone who is between beginner and intermediate level,1
not good but even bad queen has its pleasures let s face it hot space is filled with filler but if you love queen and i indubitably do you ll find several splendid touches but you have to go mining for them rather than having them explode into you as great queen so incomparably does we must come out of denial and admit that this album is weak gruel with more than a few good moments floating in it but it is queen and even bad queen has its pleasures,0
c line is at her best in french whenever people criticize me for being a c line dion fan i always tell them to listen to her in french because it is so much better than her english recordings while i like many of those as well fille types is of the same quality as d eux and s il suffisait d aimer the melodic quality and intimacy of these recordings really makes her vocals shine without the overblown aspects people tend to dislike in her english songs give it a try,1
old favorite i first read this book back in the s and loved it unfortunately i lent the book to a friend and never got it back always wanted to read it again but i could never find it in any stores was able to find it on amazon ordered it and thoroughly enjoyed rereading it,1
measure of a man clay goes beyond beyond anything you heard on ai clay shows his real talent the way gave me goosebumps in the same way that his rendition of this is the night did when i first heard him sing it hopefully he is hear to stay i love his voice if you stumble a bit on the first song keep listening it is the only one that is tentative in my opinion,1
very detailed and never ending i usually like the books better than the movie it is an interesting book although it touches on everything and seems to repeat itself time after time the movie focused more on the actual mothman and i felt the book just mentioned it among many other things this book should have been named mothman men in black ufos and the kitchen sink i was glad to be done with this book don t waste your money on this book check it out from the library,0
tragic beautifully descriptive tragic story little pearl was the most captivating character in my opinion good read would recommend to jane austen fans,1
very enjoyable this book is thoroughly enjoyable although it is only a short novel you will fall in love with the characters and the story,1
just what i was looking for i was looking for a simple set of fireplace tools and this is just what i needed and fairly priced,1
life changing memoir i was in my early twenties when this book found its way into my heart i will never forget the sound of sister souljah s voice in my head i could hear her words and feel the pain rising from the pages though it has been since the early nineties that i read no disrespect i will always heartily recommend sister souljah s grand debut this book is pure heart not easy to come by in these plastic times i say pick it up and give it a read you won t be disappointed and something might change within your soul a new perspective or even a song within your heart might be born and you might chance to sing along with no disrespect i think it takes guts to write like this and this author has my full respect for putting herself out there not an easy thing to do sometimes its not easy to read a book chock full of opinions that one may or may not agree with and that is the glorious thing about this book new perspective new horizons freedom to think newly,1
i can see clearly now the picture quality is among the best i have seen for a blu ray the sound quality is pristine i rocked the house playing it through my home theater system the reason it got stars was for the lack of special features for both spider man and spider man this set included spider man extended version which was nice so the trilogy is almost a quadrilogy i waited for a price drop since i had all on dvd prior to my purchase,1
it s garbage koontz can write but he sucks as a story teller books are supposed to have a complete story in them no well this one has no ending no end at all these detectives are clued in to the fact that dr frankenstein exists and is creating his perfect race to some day kill off all humans that s it you meet the original now educated and at one with the universe frankenstein s monster you meet the main characters and they have some conflict that s the whole story in this book which it really isn t because the basic elements of a story are a beginning middle and end,0
plug it in plug it in much faster than my old hard to beat for the price plugged in usb cable and printing in minutes,1
i just dont understand maybe it is just me but this is some real crap dont get me wrong i like black metal and not just the symphonic stuff like dimmu borgir and later emporer this album i akin to someone pissing in my ear there is almost no quality in the musicianship repetitive and just plain boring if you want to hear real old school but also excellent bm go and get satyricon s the shadowthrone and anything by mayhem dont waste your time with this drivel im not a kid either but beleive what you will,0
he can t even make macaroni and cheese wouldn t it have been nice if the not kurt had gone with kim gordon he could ve been a member of the family how cool would that be to have kim gordon and thurston moore as parents kurt could have sat on the floor surrounded by kittens making drawings of sperm and embryos with crayons this over indulgent pile might as well have been about nothing at all instead ol gus decided to cash in on kurts name the real question is why not everyone else did,0
coyote ugly i usually dont give reviews of movies becuase everyone else does and it sums up what i have to say but i read the reviews for this movie and was very dissapointed i went three times to see this moive it was exectly every time i saw it i even bought the soundtrack which was wonderful the movie was awsome it shows how you should never give up on anything that you really want boy or girl becuase it can be acheived i belive that everyone should see this movie,1
don t watch it don t buy it whether or not this movie is based on kurt cobain it is still the most boring and horrendous film i have ever seen in fact i could watch it all the wat through because nothing happened sorry gus your career has gone out wirh a bang,0
nelly s sweatsuit should be sweatsuit was the best remake of a cd ive ever listened to with fly away from the longest yard soundtrack grillz feat paul wall ali and gipp tired with avery storm a slow song in which nelly is talkin about a relationship and nasty girl a little on the adult side in nelly s rap but its a great song dont get me wrong and you can forget all the good songs like over and over my place na nana na n dey say and many more great tracks from sweat and suit it is a great cd i gave it stars because i think its amazing,1
great for my shoes this is a great shoo rack it organizes my cluttered shoes and with its revolving functionality i can easily find my shoes whenever i need them,1
excellent unless you are looking for star wars this book is a highly cereberal study of history i you want a lot of action look somewhere else i suggest david drake or s m sterling if you want something to ponder this is the book asimov s ideas have been borrowed by other works so some of it will not seem new the science is somewhat dated nucleur light bulbs and economical transmutation this book does give an excellent veiw of the forces of history if you want to understand what causes nations to fall read this book just don t expect star wars style entertaiment,1
still only sending instead of pack year problem i realize that this should be a review about the quality of the product but for almost years people have been commenting that they received one canvas instead of a pack of six sorry but that is simply unacceptable i m very disappointed in amazon for letting it go on this long i m sorry that the manufacturer won t have people purchasing their item but there is no excuse for a problem to continue for nearly years and not be resolved,0
great machine i love this unit small compact versatile and best of all it makes flawless rice i have tried jasmine basamati long grain brown and they all turn out perfect and the steel cut oats that i made for breakfast today were the best i have ever done at home well worth the price what ever you pay,1
great price and great product great price better than any other shops around here great product too all my family and friends love this product as well,1
a singer who knows music i thought i would give my ear to the sample cuts from this cd of mr clay aiken and i must say that i am so glad that i did not go and waste my money on the total cd clay darling the cd is bad do not believe the star reviews that you have recieved these people don t actually know music and they are not being sincere take what you have done and learn from it and do a better job the next time around your voice is wild and out of control you are putting too much emphasis in getting your point across to the listener i feel as though you are still feeling that you are in a competition you lost as i said take this experience and learn from it if you can t do any better then shoot for broadway,0
don t waste your money first of all you have to already have a pretty stiff erection to get this thing on secondly we ve used it twice and the third time we went to use it one of the dolphin heads split apart from the main ring we ve washed it both times we used it with toy cleaner nothing harsh it s cheaply made and the batteries do not last at all once it was on it really didn t do what it is supposed to do it s more awkward than anything definitely would not recommend,0
copyright before reading single in saudi is a complete work of fiction it says so in the copyright i have made that mistake before so now i always check to see if it is fictional or is a true event or sadly true events if you like autobiographical books or biographical as i do always look for the copyright also get the sample first if you do not like fiction then you need not pay for it,0
awful it s just an awful movie it s not quite as bad as eye of the beholder starring ewan mcgregor but pretty close awful acting by kilmer mendez and cage i m not sure how anyone can rate this more than star but if that s what floats your boat save yourself a couple of hours of your life and watch paint dry or something along those lines and you ll be better off for it,0
please don t waste your money i bought this for my year old and it is the dumbest game ever it has really bad graphics game play is mega slow and the music is horrid they should be ashamed of themselves please save your money and buy something else,0
nothing of value it will make me unpopular to say this as if i am not already wildly unpopular but this was a terrible and totally overrated movie in light of marlon brando s semi recent death i thought it high time to see some of his best known works cited as a classic in many cases at least for being raunchier than anything else at the time of its release this film was flat left me dazed it was useless i hated it it was strange mumbling sleazy the acting particularly from maria schneider if you could call it acting anyway was mediocre at best where s the story this just strikes me as a film made at the time to push the envelope of what was considered art and decent to me it was just a monumental waste of time like roughly half of bernardo bertolucci s work,0
amazon is very very slow in shipping delivery for diapers amazon says the delivery is within hours for diapers when you look at the item after placing the order it always gives the shipping date atleast to weeks after palcing order you child may go the next size by the time you receive the box please order the next size if you ever order diapers from amazon,0
an incredible piece of work this book by elizabeth winthrop was one of the best books i ve ever read it was a real page turner the end of every chapter left me wanting to read on if you love fantasies too i strongly recommend you pick up this one today,1
dvd features percy and the dragonout in augest storyteller george carlinstories stops percy and the dragon donald and doglass the deputation time for trouble a scarf for percy the dieasel edward s expliotsdvd features dvd game sing along web fun charater galleryand morealso look for the upcoming dvdsthomas gets tricked dvdbetter late than never dvdon site with thomas dvdandcome rides the rails dvdand don t forgetthomas halloween adventure dvdto be countinued,1
inspiring practical and it works having had the opportunity to work with stephanie before this book came out i really didn t think i d find anything new i was wrong stephanie s story speaks to lots of women and men who will be able to see a way to overcome adversity but the real meat of this book comes in the extremely useful tools and exercised that if used will put you on your own success path thanks stephanie,1
blissfully arranged elegant easy listening music something of a cult band insofar as their albums although critically applauded are usually stumbled across by word of mouth the unashamedly easy listening tag associated with their music probably deters people but if you actually listen to the tracks there s a preciousness to they very accessibly music that although features lyrics of hushed sighs several instrumental tracks feature throughout you d have to be a cynical listener not to smile when hearing the catchy guitar pop of afternoon speaker or indeed the acoustic lounge of the leaf not an album to impress your friends with but for music that evokes positive expression sunny afternoon on every turn restrained bittersweet indie pop has rarely been so well composed,1
memories are made of this in my childhood long time ago superman was my favorite hero it was during the comic books time no movies no tv smallville is like all the comic books together but one million times better tom welling is fantastic doing as superman he is the best of the best i am waiting for the th season release,1
missing passages note this is a review is specific for thethe hound of the baskervillesedition and not the book as a whole the free kindle edition is missing any passage that would be considered source material in the book if the character reads from a document a newspaper etc it s just gone very disappointing don t bother with this version,0
i cant believe i m reviewing this this movie is so tasteless that it scares me that even one person gave it a good review i mean come on a pig nosed commando yeah right and a bunch of accomplices who would have trouble successfully making toast are gonna infiltrate the u s infrastructure and wreak havoc with the aids virus asnd they are thwarted no less than by a bunch of air crash survivors who have to screw each other before they can muster up the guts to stop this evil plot oh man this is bad,0
dvd release for several years i have been constantly checking to see if this movie has come out on dvd yet who do we even contact to put in the request i would love this movie on dvd,1
a true classic orwell does a fantastic job of showing the negative effects of a utopia he shows how the party can take over everything they can control you and everyone can be the same the individual person no longer exists his realisism portrays true possibilities of what might occur thumbs up go lakers,1
clay is too subdued i was so disappointed in this album after hearing clay s beautiful voice on american idol it s like the producers were trying to force clay into some pop mold i kept listening waiting for clay to really let one loose and belt out a song didn t happen maybe the next album clay can be clay,0
my favorite classic anybody who enjoys a book should read and keep the scarlet letter in their library it s a classic must own for anybody that values the concept of reading and if you didn t like it the first time read it again and give it a second chance i ve read it about six times and it gets better each time cherish this book,1
solid this book is a solid read and works well as a go to guide to spiritual disicplines the section on journaling is dated but perhaps you could draw a correltation to bloggin either way it is worth a read,1
my shoes problem is solved i bought and love them i bought one then bought more they are simple to put together and sturdy heavy enough to hold my shoes i didnt think that tennis shoes would fit but they did everything except boots,1
one leg willie highly reccomends this cd classic blues hey i ve only got one leg but that doesn t mean i don t know great blues music when i hear it i love memphis minnie and her rough and roudy vocals and rockin guitar style she is the epitime of the blues she sings everything from jump blues rockin blues delta blues to dirty blues she has plenty of pep and energy and sinsg liek there s no tomorrow her delivery will hit you like an intoxicatingly wonderful tornado you will love this cd one legged willy promises there you have it the one legged willy gaurentee bottom line just buy it one legged willy gives it the thumbs up,1
grrrrrrr i was actually disappointed with these thing after the second time i wore them the little rocks were coming out from the were its sown together at and its very annoying having a thousand little rocks in your shoe walking around,0
one tree hill anyone can get into this show for all ages it s very addicting and i wish it never ended worst part is chad leaving,1
great little pitcher holds enough milk for two full sized cappuccinos gets nice and hot and makes me look like a pro very pleased,1
